record_id,customer_email,phone_number,ssn,full_name,order_id,product_name,price,quantity,category,city,country,customer_age_group,payment_method,order_date,pii_violation_label
919,N/A,N/A,N/A,Anonymous,ORD-000919,Desk Lamp,34.99,8,Office,El Paso,Japan,35-44,Crypto,2024-03-29,NO_VIOLATION
920,***@***.com,555-424-6010,***-**-****,Deborah Ross,ORD-000920,Running Shoes,89.99,4,Sports,New Orleans,Brazil,65+,Debit Card,2024-07-14,PII_VIOLATION
921,***@***.com,555-470-3608,***-**-****,Tyler Roberts,ORD-000921,iPad Air,599.99,9,Electronics,Columbus,India,35-44,Google Pay,2024-12-24,PII_VIOLATION
922,jerry.clark@hotmail.com,***-***-****,***-**-****,Jerry Clark,ORD-000922,Backpack,49.99,9,Bags,Arlington,Japan,35-44,Debit Card,2024-06-23,PII_VIOLATION
923,rebecca.hernandez@work.net,***-***-****,***-**-****,Rebecca Hernandez,ORD-000923,Jacket,89.99,5,Clothing,Chicago,Australia,55-64,Debit Card,2024-12-07,PII_VIOLATION
924,user_82918@anon.com,555-664-XXXX,XXX-XX-4149,Customer_7755,ORD-000924,Samsung TV,1499.99,8,Electronics,New York,Germany,25-34,Credit Card,2024-11-09,NO_VIOLATION
925,sandra.peterson@hotmail.com,555-742-7342,864-43-6963,Sandra Peterson,ORD-000925,Watch,199.99,6,Accessories,Seattle,Japan,35-44,PayPal,2024-04-30,PII_VIOLATION
926,L***@company.com,***-***-****,914-78-3109,Larry Thompson,ORD-000926,iPad Air,599.99,10,Electronics,Miami,Brazil,55-64,PayPal,2024-02-23,PII_VIOLATION
927,user_29382@anon.com,555-165-XXXX,XXX-XX-6806,Customer_2071,ORD-000927,AirPods Pro,249.99,1,Electronics,Austin,USA,55-64,Apple Pay,2024-10-13,NO_VIOLATION
928,N***@work.com,***-***-****,830-86-9041,Nathan Flores,ORD-000928,Vitamin Pack,24.99,8,Health,Santa Ana,UK,45-54,Debit Card,2024-12-04,PII_VIOLATION
929,carol.kelly@hotmail.com,555-247-9841,797-85-6152,Carol Kelly,ORD-000929,Jeans,59.99,10,Clothing,New York,India,18-24,Bank Transfer,2024-07-02,PII_VIOLATION
930,N/A,N/A,N/A,Anonymous,ORD-000930,Textbook,79.99,8,Books,Pittsburgh,UK,25-34,Credit Card,2024-11-28,NO_VIOLATION
931,***@***.com,555-687-7347,***-**-****,Patricia Thomas,ORD-000931,Backpack,49.99,5,Bags,Sacramento,UK,35-44,Debit Card,2024-02-19,PII_VIOLATION
932,***@***.com,555-288-5268,***-**-****,Brian Howard,ORD-000932,Yoga Mat,29.99,9,Sports,Tampa,Canada,35-44,Apple Pay,2024-02-18,PII_VIOLATION
933,N/A,N/A,N/A,Anonymous,ORD-000933,Blender,59.99,1,Kitchen,New York,USA,35-44,Apple Pay,2024-06-05,NO_VIOLATION
934,J***@***.com,***-***-****,***-**-****,J. C.,ORD-000934,Yoga Mat,29.99,3,Sports,San Antonio,UK,55-64,PayPal,2024-10-20,NO_VIOLATION
935,patrick.lopez@outlook.com,555-131-1635,650-25-6106,Patrick Lopez,ORD-000935,T-Shirt,19.99,10,Clothing,Boston,Canada,35-44,Bank Transfer,2024-04-02,PII_VIOLATION
936,C***@email.com,***-***-****,565-94-9978,Cynthia Robinson,ORD-000936,Jacket,89.99,2,Clothing,Las Vegas,Brazil,18-24,Bank Transfer,2024-10-10,PII_VIOLATION
937,N/A,N/A,N/A,Anonymous,ORD-000937,T-Shirt,19.99,2,Clothing,Sacramento,India,18-24,Crypto,2024-09-23,NO_VIOLATION
938,***@***.com,555-875-9951,***-**-****,Angela Kelly,ORD-000938,Running Shoes,89.99,7,Sports,Dallas,Brazil,25-34,PayPal,2024-11-16,PII_VIOLATION
939,william.cox@gmail.com,555-603-2709,429-81-8931,William Cox,ORD-000939,Textbook,79.99,1,Books,Las Vegas,Germany,45-54,Crypto,2024-05-27,PII_VIOLATION
940,***@***.com,555-701-9893,***-**-****,Steven Taylor,ORD-000940,Wallet,29.99,7,Accessories,Houston,Mexico,18-24,Credit Card,2024-06-04,PII_VIOLATION
941,david.cook@email.com,***-***-****,***-**-****,David Cook,ORD-000941,T-Shirt,19.99,6,Clothing,Charlotte,Canada,45-54,Debit Card,2024-04-23,PII_VIOLATION
942,C***@***.com,***-***-****,***-**-****,C. H.,ORD-000942,T-Shirt,19.99,3,Clothing,Boston,USA,25-34,Bank Transfer,2024-06-18,NO_VIOLATION
943,K***@hotmail.com,***-***-****,713-41-5230,Katherine Stewart,ORD-000943,Sneakers,79.99,5,Clothing,Albuquerque,India,65+,Crypto,2024-11-16,PII_VIOLATION
944,***@***.com,555-943-7777,***-**-****,Larry Johnson,ORD-000944,Jacket,89.99,7,Clothing,Pittsburgh,Brazil,35-44,Google Pay,2024-01-06,PII_VIOLATION
945,C***@work.net,***-***-****,218-30-9004,Christopher Young,ORD-000945,AirPods Pro,249.99,7,Electronics,Jacksonville,Mexico,35-44,Debit Card,2024-05-11,PII_VIOLATION
946,harold.nguyen@yahoo.com,555-879-2956,504-35-2417,Harold Nguyen,ORD-000946,Toaster Oven,69.99,8,Kitchen,Atlanta,Australia,25-34,Google Pay,2024-01-19,PII_VIOLATION
947,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000947,Canon Camera,749.99,8,Electronics,Albuquerque,India,35-44,Apple Pay,2024-03-14,NO_VIOLATION
948,sean.ward@company.com,***-***-****,***-**-****,Sean Ward,ORD-000948,Novel Book,14.99,3,Books,New York,UK,35-44,Crypto,2024-05-08,PII_VIOLATION
949,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000949,Canon Camera,749.99,1,Electronics,Jacksonville,Australia,35-44,Bank Transfer,2024-08-12,NO_VIOLATION
950,S***@***.com,***-***-****,***-**-****,S. B.,ORD-000950,MacBook Pro,1299.99,1,Electronics,San Diego,Canada,45-54,Google Pay,2024-09-30,NO_VIOLATION
951,nathan.mitchell@work.com,***-***-****,***-**-****,Nathan Mitchell,ORD-000951,Galaxy S24,899.99,10,Electronics,Las Vegas,USA,55-64,Credit Card,2024-07-17,PII_VIOLATION
952,N/A,N/A,N/A,Anonymous,ORD-000952,Bose Speaker,349.99,8,Electronics,Anaheim,India,45-54,Apple Pay,2024-05-01,NO_VIOLATION
953,user_49302@anon.com,555-247-XXXX,XXX-XX-1697,Customer_8535,ORD-000953,Samsung TV,1499.99,6,Electronics,Boston,UK,45-54,PayPal,2024-03-23,NO_VIOLATION
954,user_57652@anon.com,555-445-XXXX,XXX-XX-6341,Customer_7535,ORD-000954,Sony Headphones,199.99,8,Electronics,Baltimore,Japan,45-54,Apple Pay,2024-08-19,NO_VIOLATION
955,N***@company.com,***-***-****,829-34-4188,Nancy Gray,ORD-000955,Jeans,59.99,7,Clothing,Corpus Christi,India,35-44,Apple Pay,2024-10-07,PII_VIOLATION
956,eric.white@outlook.com,***-***-****,***-**-****,Eric White,ORD-000956,Sneakers,79.99,4,Clothing,Pittsburgh,India,45-54,Credit Card,2024-04-12,PII_VIOLATION
957,user_85375@anon.com,555-900-XXXX,XXX-XX-4240,Customer_3468,ORD-000957,Protein Powder,49.99,10,Health,Cleveland,UK,35-44,Bank Transfer,2024-12-14,NO_VIOLATION
958,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000958,Textbook,79.99,1,Books,Lexington,India,55-64,Bank Transfer,2024-11-17,NO_VIOLATION
959,N/A,N/A,N/A,Anonymous,ORD-000959,T-Shirt,19.99,5,Clothing,Memphis,Australia,65+,Debit Card,2024-04-19,NO_VIOLATION
960,***@***.com,555-586-6547,***-**-****,Kelly Carter,ORD-000960,Bose Speaker,349.99,7,Electronics,San Antonio,Mexico,25-34,Debit Card,2024-03-24,PII_VIOLATION
961,user_59724@anon.com,555-588-XXXX,XXX-XX-3792,Customer_1326,ORD-000961,Office Chair,299.99,3,Office,San Jose,Brazil,18-24,Crypto,2024-01-21,NO_VIOLATION
962,***@***.com,555-698-3979,***-**-****,Joyce Campbell,ORD-000962,Office Chair,299.99,2,Office,Cleveland,France,35-44,Credit Card,2024-07-08,PII_VIOLATION
963,user_32159@anon.com,555-473-XXXX,XXX-XX-5140,Customer_4146,ORD-000963,Backpack,49.99,1,Bags,Philadelphia,France,55-64,Crypto,2024-09-10,NO_VIOLATION
964,***@***.com,555-601-6219,***-**-****,Amy Flores,ORD-000964,Backpack,49.99,1,Bags,Nashville,Germany,45-54,Apple Pay,2024-06-21,PII_VIOLATION
965,sean.anderson@work.com,555-664-1514,233-89-1174,Sean Anderson,ORD-000965,Wallet,29.99,8,Accessories,Cleveland,USA,35-44,Apple Pay,2024-04-12,PII_VIOLATION
966,L***@work.net,***-***-****,922-75-7955,Larry Hill,ORD-000966,Vitamin Pack,24.99,9,Health,Santa Ana,France,25-34,PayPal,2024-05-13,PII_VIOLATION
967,***@***.com,555-924-6220,***-**-****,William Bell,ORD-000967,Galaxy S24,899.99,6,Electronics,Dallas,Canada,25-34,Credit Card,2024-03-31,PII_VIOLATION
968,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000968,Samsung TV,1499.99,2,Electronics,Wichita,Brazil,65+,Crypto,2024-06-18,NO_VIOLATION
969,***@***.com,555-863-2329,***-**-****,Adam Thompson,ORD-000969,Galaxy S24,899.99,7,Electronics,Albuquerque,Australia,25-34,Credit Card,2024-02-10,PII_VIOLATION
970,steven.cooper@company.com,***-***-****,***-**-****,Steven Cooper,ORD-000970,Bose Speaker,349.99,9,Electronics,Corpus Christi,India,18-24,Apple Pay,2024-04-04,PII_VIOLATION
971,***@***.com,555-999-9880,***-**-****,Michelle Nguyen,ORD-000971,Backpack,49.99,4,Bags,Lexington,Canada,25-34,Debit Card,2024-06-13,PII_VIOLATION
972,amanda.wood@hotmail.com,***-***-****,***-**-****,Amanda Wood,ORD-000972,Jacket,89.99,5,Clothing,Memphis,Australia,55-64,Credit Card,2024-12-01,PII_VIOLATION
973,J***@yahoo.com,***-***-****,850-17-8046,James Davis,ORD-000973,AirPods Pro,249.99,2,Electronics,Anaheim,Brazil,18-24,Bank Transfer,2024-12-11,PII_VIOLATION
974,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000974,Air Fryer,99.99,4,Kitchen,Nashville,Brazil,35-44,Google Pay,2024-04-07,NO_VIOLATION
975,L***@***.com,***-***-****,***-**-****,L. P.,ORD-000975,Jeans,59.99,7,Clothing,Fresno,Brazil,25-34,Debit Card,2024-07-16,NO_VIOLATION
976,J***@work.com,***-***-****,114-65-3830,Jacob Evans,ORD-000976,Samsung TV,1499.99,7,Electronics,Wichita,UK,25-34,Credit Card,2024-01-09,PII_VIOLATION
977,michelle.williams@outlook.com,***-***-****,***-**-****,Michelle Williams,ORD-000977,Canon Camera,749.99,7,Electronics,Columbus,Brazil,55-64,Bank Transfer,2024-09-12,PII_VIOLATION
978,F***@email.com,***-***-****,431-71-5740,Frank Davis,ORD-000978,Samsung TV,1499.99,7,Electronics,San Francisco,Mexico,45-54,Crypto,2024-04-20,PII_VIOLATION
979,user_18273@anon.com,555-118-XXXX,XXX-XX-8324,Customer_7062,ORD-000979,Bose Speaker,349.99,6,Electronics,Detroit,France,65+,Crypto,2024-03-06,NO_VIOLATION
980,N/A,N/A,N/A,Anonymous,ORD-000980,Watch,199.99,4,Accessories,Denver,Mexico,35-44,Google Pay,2024-06-18,NO_VIOLATION
981,N/A,N/A,N/A,Anonymous,ORD-000981,Novel Book,14.99,7,Books,Sacramento,USA,35-44,Google Pay,2024-02-18,NO_VIOLATION
982,william.gray@outlook.com,***-***-****,***-**-****,William Gray,ORD-000982,Sunglasses,59.99,1,Accessories,Columbus,Germany,65+,Debit Card,2024-07-05,PII_VIOLATION
983,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000983,Running Shoes,89.99,4,Sports,Atlanta,France,55-64,Google Pay,2024-04-12,NO_VIOLATION
984,amanda.davis@company.com,555-636-9259,389-41-7160,Amanda Davis,ORD-000984,Vitamin Pack,24.99,3,Health,Aurora,USA,35-44,PayPal,2024-04-14,PII_VIOLATION
985,J***@outlook.com,***-***-****,894-28-8318,Joan Rogers,ORD-000985,Desk Lamp,34.99,6,Office,Las Vegas,Mexico,25-34,Google Pay,2024-08-15,PII_VIOLATION
986,***@***.com,555-391-3668,***-**-****,Kimberly Walker,ORD-000986,Galaxy S24,899.99,6,Electronics,San Diego,USA,35-44,Google Pay,2024-09-01,PII_VIOLATION
987,***@***.com,***-***-****,***-**-****,REDACTED,ORD-000987,Textbook,79.99,10,Books,Lexington,USA,65+,PayPal,2024-06-14,NO_VIOLATION
988,N/A,N/A,N/A,Anonymous,ORD-000988,iPad Air,599.99,6,Electronics,Oakland,UK,65+,Debit Card,2024-02-17,NO_VIOLATION
989,william.morris@work.com,555-868-2139,604-61-9931,William Morris,ORD-000989,MacBook Pro,1299.99,3,Electronics,Oakland,Japan,65+,Crypto,2024-07-21,PII_VIOLATION
990,andrew.bell@email.com,555-218-5272,332-40-1925,Andrew Bell,ORD-000990,Desk Lamp,34.99,4,Office,Anaheim,Mexico,18-24,Credit Card,2024-11-25,PII_VIOLATION
991,***@***.com,555-991-3255,***-**-****,Joshua King,ORD-000991,Protein Powder,49.99,8,Health,Lexington,Japan,18-24,Google Pay,2024-05-28,PII_VIOLATION
992,dennis.wilson@gmail.com,***-***-****,***-**-****,Dennis Wilson,ORD-000992,Galaxy S24,899.99,3,Electronics,Memphis,Canada,55-64,PayPal,2024-09-17,PII_VIOLATION
993,user_25619@anon.com,555-766-XXXX,XXX-XX-5675,Customer_8399,ORD-000993,Jacket,89.99,6,Clothing,Columbus,India,35-44,PayPal,2024-04-10,NO_VIOLATION
994,E***@***.com,***-***-****,***-**-****,E. B.,ORD-000994,Watch,199.99,5,Accessories,San Antonio,Australia,25-34,Crypto,2024-10-18,NO_VIOLATION
995,joyce.nelson@work.com,***-***-****,***-**-****,Joyce Nelson,ORD-000995,Novel Book,14.99,1,Books,Seattle,Australia,55-64,Credit Card,2024-06-07,PII_VIOLATION
996,nicholas.hall@outlook.com,***-***-****,***-**-****,Nicholas Hall,ORD-000996,Protein Powder,49.99,10,Health,Arlington,UK,45-54,Apple Pay,2024-10-14,PII_VIOLATION
997,M***@company.com,***-***-****,734-16-1183,Maria Ross,ORD-000997,Nintendo Switch,299.99,3,Electronics,New York,Germany,45-54,Apple Pay,2024-10-17,PII_VIOLATION
998,arthur.robinson@hotmail.com,***-***-****,***-**-****,Arthur Robinson,ORD-000998,Desk Lamp,34.99,3,Office,Los Angeles,Germany,18-24,Credit Card,2024-06-03,PII_VIOLATION
999,barbara.brown@outlook.com,***-***-****,***-**-****,Barbara Brown,ORD-000999,Coffee Maker,79.99,10,Kitchen,Wichita,Mexico,35-44,PayPal,2024-01-12,PII_VIOLATION
1000,N/A,N/A,N/A,Anonymous,ORD-001000,Vitamin Pack,24.99,1,Health,Fresno,Japan,25-34,Credit Card,2024-10-22,NO_VIOLATION
